Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Amazon_TestSuite_CustomerService_004,Chrome 121.0.0.0,,,03-02-2024 00:03:00,03-02-2024 00:03:32,32.368s,PASSED
,,,,,,,
Test Cases/TC_Amazon_Validation/All Test Cases Validation/TC_Amazon_ValidateForCustomerService_004,Chrome 121.0.0.0,,,03-02-2024 00:03:00,03-02-2024 00:03:32,32.183s,PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,03-02-2024 00:03:00,03-02-2024 00:03:02,1.850s,PASSED
"navigateToUrl(""https://www.amazon.com/"")",Chrome 121.0.0.0,,,03-02-2024 00:03:02,03-02-2024 00:03:04,2.104s,PASSED
"click(findTestObject(""Object Repository/AmazonPages/Amazon_CustomerService_OR/span_Account  Lists""))",Chrome 121.0.0.0,,,03-02-2024 00:03:04,03-02-2024 00:03:17,12.800s,PASSED
"setText(findTestObject(""Object Repository/AmazonPages/Amazon_CustomerService_OR/input_email""), ""sagarkumarmolli@gmail.com"")",Chrome 121.0.0.0,,,03-02-2024 00:03:17,03-02-2024 00:03:20,2.600s,PASSED
"click(findTestObject(""Object Repository/AmazonPages/Amazon_CustomerService_OR/inputcontinue""))",Chrome 121.0.0.0,,,03-02-2024 00:03:20,03-02-2024 00:03:21,1.436s,PASSED
"setEncryptedText(findTestObject(""Object Repository/AmazonPages/Amazon_CustomerService_OR/input_password""), ""UzqFrP2yZheNfSdwKeJwgA=="")",Chrome 121.0.0.0,,,03-02-2024 00:03:21,03-02-2024 00:03:22,0.934s,PASSED
"click(findTestObject(""Object Repository/AmazonPages/Amazon_CustomerService_OR/inputsignInSubmit""))",Chrome 121.0.0.0,,,03-02-2024 00:03:22,03-02-2024 00:03:22,0.377s,PASSED
"click(findTestObject(""Object Repository/AmazonPages/Amazon_CustomerService_OR/i_hm-icon nav-sprite""))",Chrome 121.0.0.0,,,03-02-2024 00:03:22,03-02-2024 00:03:29,6.427s,PASSED
"click(findTestObject(""Object Repository/AmazonPages/Amazon_CustomerService_OR/a_Customer Service""))",Chrome 121.0.0.0,,,03-02-2024 00:03:29,03-02-2024 00:03:32,3.281s,PASSED
closeBrowser(),Chrome 121.0.0.0,,,03-02-2024 00:03:32,03-02-2024 00:03:32,0.206s,PASSED
